Fed Id,Type,Name,Branches,City,State,Unweighted Deposits,Unweighted Rank,Unweighted Market Share,Weighted Deposits,Weighted Rank,Weighted Market Share,Buyer,Target,market_name
451965,BANK,"WELLS FARGO BANK, NATIONAL ASSOCIATION",20,SIOUX FALLS,SD,"4,971.925",NA,NA,NA,NA,NA,NA,NA,"Reno, NV-CA"
1073757,BHC,BANK OF AMERICA CORPORATION,13,CHARLOTTE,NC,"2,655.594",2,18.74,"2,655.594",2,19.12,NA,NA,"Reno, NV-CA"
480228,BANK,"BANK OF AMERICA, NATIONAL ASSOCIATION",13,CHARLOTTE,NC,"2,655.594",NA,NA,NA,NA,NA,NA,NA,"Reno, NV-CA"
1119794,BHC,U.S. BANCORP,13,MINNEAPOLIS,MN,"1,430.524",3,10.10,"1,430.524",3,10.30,NA,NA,"Reno, NV-CA"
504713,BANK,U.S. BANK NATIONAL ASSOCIATION,13,CINCINNATI,OH,"1,430.524",NA,NA,NA,NA,NA,NA,NA,"Reno, NV-CA"
276579,BANK,"ZIONS BANCORPORATION, NATIONAL ASSOCIATION",5,SALT LAKE CITY,UT,"1,102.633",4,7.78,"1,102.633",4,7.94,NA,NA,"Reno, NV-CA"
2349815,BHC,WESTERN ALLIANCE BANCORPORATION,4,PHOENIX,AZ,948.588,5,6.70,948.588,5,6.83,NA,NA,"Reno, NV-CA"
3138146,BANK,WESTERN ALLIANCE BANK,4,PHOENIX,AZ,948.588,NA,NA,NA,NA,NA,NA,NA,"Reno, NV-CA"
2003975,BHC,"GLACIER BANCORP, INC.",5,KALISPELL,MT,806.786,6,5.69,806.786,6,5.81,NA,NA,"Reno, NV-CA"
2634191,BANK,GLACIER BANK,5,KALISPELL,MT,806.786,NA,NA,NA,NA,NA,NA,NA,"Reno, NV-CA"
2747644,BHC,UMPQUA HOLDINGS CORPORATION,2,PORTLAND,OR,601.978,7,4.25,601.978,7,4.33,NA,NA,"Reno, NV-CA"
143662,BANK,UMPQUA BANK,2,ROSEBURG,OR,601.978,NA,NA,NA,NA,NA,NA,NA,"Reno, NV-CA"
1039502,BHC,JPMORGAN CHASE & CO.,8,NEW YORK,NY,415.519,8,2.93,415.519,8,2.99,NA,NA,"Reno, NV-CA"
852218,BANK,"JPMORGAN CHASE BANK, NATIONAL ASSOCIATION",8,COLUMBUS,OH,415.519,NA,NA,NA,NA,NA,NA,NA,"Reno, NV-CA"
1231968,BHC,BNP PARIBAS,2,PARIS,NA,317.450,9,2.24,317.450,9,2.29,NA,NA,"Reno, NV-CA"
804963,BANK,BANK OF THE WEST,2,SAN FRANCISCO,CA,317.450,NA,NA,NA,NA,NA,NA,NA,"Reno, NV-CA"
3098576,BHC,PLUMAS BANCORP,2,RENO,NV,214.003,11,1.51,214.003,10,1.54,NA,NA,"Reno, NV-CA"
670467,BANK,PLUMAS BANK,2,QUINCY,CA,214.003,NA,NA,NA,NA,NA,NA,NA,"Reno, NV-CA"
1120754,BHC,WELLS FARGO & COMPANY,1,SAN FRANCISCO,CA,155.925,1,46.98,155.925,1,46.98,NA,NA,"Winnemucca, NV"
451965,BANK,"WELLS FARGO BANK, NATIONAL ASSOCIATION",1,SIOUX FALLS,SD,155.925,NA,NA,NA,NA,NA,NA,NA,"Winnemucca, NV"
1119794,BHC,U.S. BANCORP,1,MINNEAPOLIS,MN,111.608,2,33.63,111.608,2,33.63,NA,NA,"Winnemucca, NV"
504713,BANK,U.S. BANK NATIONAL ASSOCIATION,1,CINCINNATI,OH,111.608,NA,NA,NA,NA,NA,NA,NA,"Winnemucca, NV"
276579,BANK,"ZIONS BANCORPORATION, NATIONAL ASSOCIATION",1,SALT LAKE CITY,UT,64.330,3,19.38,64.330,3,19.38,NA,NA,"Winnemucca, NV"
1120754,BHC,WELLS FARGO & COMPANY,1,SAN FRANCISCO,CA,126.483,1,100.00,126.483,1,100.00,NA,NA,"Yerington, NV"
451965,BANK,"WELLS FARGO BANK, NATIONAL ASSOCIATION",1,SIOUX FALLS,SD,126.483,NA,NA,NA,NA,NA,NA,NA,"Yerington, NV"
1238565,BHC,THE TORONTO-DOMINION BANK,5,TORONTO,NA,"2,280.417",1,43.20,"2,280.417",1,43.20,NA,NA,"Concord, NH"
497404,BANK,"TD BANK, NATIONAL ASSOCIATION",5,WILMINGTON,DE,"2,280.417",NA,NA,NA,NA,NA,NA,NA,"Concord, NH"
4436559,BHC,NEW HAMPSHIRE MUTUAL BANCORP,5,CONCORD,NH,853.280,2,16.17,853.280,2,16.17,NA,NA,"Concord, NH"
74403,THRIFT,MERRIMACK COUNTY SAVINGS BANK,5,CONCORD,NH,853.280,NA,NA,NA,NA,NA,NA,NA,"Concord, NH"
1132449,BHC,"CITIZENS FINANCIAL GROUP, INC.",5,PROVIDENCE,RI,663.292,3,12.57,663.292,3,12.57,NA,NA,"Concord, NH"
3303298,BANK,"CITIZENS BANK, NATIONAL ASSOCIATION",5,PROVIDENCE,RI,663.292,NA,NA,NA,NA,NA,NA,NA,"Concord, NH"
1073757,BHC,BANK OF AMERICA CORPORATION,1,CHARLOTTE,NC,614.629,4,11.64,614.629,4,11.64,NA,NA,"Concord, NH"
480228,BANK,"BANK OF AMERICA, NATIONAL ASSOCIATION",1,CHARLOTTE,NC,614.629,NA,NA,NA,NA,NA,NA,NA,"Concord, NH"
2545831,BHC,BNH FINANCIAL,3,LACONIA,NH,243.963,5,4.62,243.963,5,4.62,NA,NA,"Concord, NH"
265407,THRIFT,BANK OF NEW HAMPSHIRE,3,LACONIA,NH,243.963,NA,NA,NA,NA,NA,NA,NA,"Concord, NH"
1239254,BHC,"BANCO SANTANDER, S.A.",1,BOADILLA DEL MONTE MADRID,NA,111.323,6,2.11,111.323,6,2.11,NA,NA,"Concord, NH"
722777,BANK,"SANTANDER BANK, N.A.",1,WILMINGTON,DE,111.323,NA,NA,NA,NA,NA,NA,NA,"Concord, NH"
1427239,BHC,EASTERN BANKSHARES INC,1,BOSTON,MA,83.968,7,1.59,83.968,7,1.59,NA,NA,"Concord, NH"
128904,BANK,EASTERN BANK,1,BOSTON,MA,83.968,NA,NA,NA,NA,NA,NA,NA,"Concord, NH"
4459848,BHC,FRANKLIN BANCORP MHC,1,FRANKLIN,NH,77.080,8,1.46,77.080,8,1.46,NA,NA,"Concord, NH"
491402,THRIFT,FRANKLIN SAVINGS BANK,1,FRANKLIN,NH,77.080,NA,NA,NA,NA,NA,NA,NA,"Concord, NH"
2582827,BHC,"NORTHWAY FINANCIAL, INC.",2,NORTH CONWAY,NH,72.407,9,1.37,72.407,9,1.37,NA,NA,"Concord, NH"
30502,BANK,NORTHWAY BANK,2,BERLIN,NH,72.407,NA,NA,NA,NA,NA,NA,NA,"Concord, NH"
1037003,BHC,M&T BANK CORPORATION,1,BUFFALO,NY,70.128,10,1.33,70.128,10,1.33,NA,NA,"Concord, NH"
501105,BANK,MANUFACTURERS AND TRADERS TRUST COMPANY,1,BUFFALO,NY,70.128,NA,NA,NA,NA,NA,NA,NA,"Concord, NH"
1132449,BHC,"CITIZENS FINANCIAL GROUP, INC.",8,PROVIDENCE,RI,"4,280.742",1,37.17,"4,280.742",1,37.17,NA,NA,"Manchester, NH"
3303298,BANK,"CITIZENS BANK, NATIONAL ASSOCIATION",8,PROVIDENCE,RI,"4,280.742",NA,NA,NA,NA,NA,NA,NA,"Manchester, NH"
1073757,BHC,BANK OF AMERICA CORPORATION,5,CHARLOTTE,NC,"3,534.644",2,30.69,"3,534.644",2,30.69,NA,NA,"Manchester, NH"
480228,BANK,"BANK OF AMERICA, NATIONAL ASSOCIATION",5,CHARLOTTE,NC,"3,534.644",NA,NA,NA,NA,NA,NA,NA,"Manchester, NH"
1238565,BHC,THE TORONTO-DOMINION BANK,9,TORONTO,NA,"2,016.340",3,17.51,"2,016.340",3,17.51,NA,NA,"Manchester, NH"
497404,BANK,"TD BANK, NATIONAL ASSOCIATION",9,WILMINGTON,DE,"2,016.340",NA,NA,NA,NA,NA,NA,NA,"Manchester, NH"
4845861,BANK,PRIMARY BANK,2,BEDFORD,NH,539.353,4,4.68,539.353,4,4.68,NA,NA,"Manchester, NH"
1427239,BHC,EASTERN BANKSHARES INC,2,BOSTON,MA,236.056,5,2.05,236.056,5,2.05,NA,NA,"Manchester, NH"
128904,BANK,EASTERN BANK,2,BOSTON,MA,236.056,NA,NA,NA,NA,NA,NA,NA,"Manchester, NH"
4298711,BHC,"PROVIDENT BANCORP, INC.",1,AMESBURY,MA,233.827,6,2.03,233.827,6,2.03,NA,NA,"Manchester, NH"
375502,THRIFT,BANK PROV.,1,AMESBURY,MA,233.827,NA,NA,NA,NA,NA,NA,NA,"Manchester, NH"
1037003,BHC,M&T BANK CORPORATION,2,BUFFALO,NY,164.296,7,1.43,164.296,7,1.43,NA,NA,"Manchester, NH"
501105,BANK,MANUFACTURERS AND TRADERS TRUST COMPANY,2,BUFFALO,NY,164.296,NA,NA,NA,NA,NA,NA,NA,"Manchester, NH"
1139279,BHC,NBT BANCORP INC.,1,NORWICH,NY,101.262,8,0.88,101.262,8,0.88,NA,NA,"Manchester, NH"
702117,BANK,"NBT BANK, NATIONAL ASSOCIATION",1,NORWICH,NY,101.262,NA,NA,NA,NA,NA,NA,NA,"Manchester, NH"
2545831,BHC,BNH FINANCIAL,2,LACONIA,NH,90.432,9,0.79,90.432,9,0.79,NA,NA,"Manchester, NH"
265407,THRIFT,BANK OF NEW HAMPSHIRE,2,LACONIA,NH,90.432,NA,NA,NA,NA,NA,NA,NA,"Manchester, NH"
1239254,BHC,"BANCO SANTANDER, S.A.",1,BOADILLA DEL MONTE MADRID,NA,80.099,10,0.70,80.099,10,0.70,NA,NA,"Manchester, NH"
722777,BANK,"SANTANDER BANK, N.A.",1,WILMINGTON,DE,80.099,NA,NA,NA,NA,NA,NA,NA,"Manchester, NH"
1238565,BHC,THE TORONTO-DOMINION BANK,10,TORONTO,NA,"1,864.401",1,29.61,"1,864.401",1,30.43,NA,NA,"Portsmouth, NH-ME"
497404,BANK,"TD BANK, NATIONAL ASSOCIATION",10,WILMINGTON,DE,"1,864.401",NA,NA,NA,NA,NA,NA,NA,"Portsmouth, NH-ME"
1132449,BHC,"CITIZENS FINANCIAL GROUP, INC.",5,PROVIDENCE,RI,"1,017.461",2,16.16,"1,017.461",2,16.61,NA,NA,"Portsmouth, NH-ME"
3303298,BANK,"CITIZENS BANK, NATIONAL ASSOCIATION",5,PROVIDENCE,RI,"1,017.461",NA,NA,NA,NA,NA,NA,NA,"Portsmouth, NH-ME"
5117323,BHC,"KENNEBUNK SAVINGS BANCORP, MHC",10,KENNEBUNK,ME,722.041,3,11.47,722.041,3,11.78,NA,NA,"Portsmouth, NH-ME"
247908,THRIFT,KENNEBUNK SAVINGS BANK,10,KENNEBUNK,ME,722.041,NA,NA,NA,NA,NA,NA,NA,"Portsmouth, NH-ME"
1037003,BHC,M&T BANK CORPORATION,9,BUFFALO,NY,609.122,4,9.67,609.122,4,9.94,NA,NA,"Portsmouth, NH-ME"
501105,BANK,MANUFACTURERS AND TRADERS TRUST COMPANY,9,BUFFALO,NY,609.122,NA,NA,NA,NA,NA,NA,NA,"Portsmouth, NH-ME"
1073757,BHC,BANK OF AMERICA CORPORATION,3,CHARLOTTE,NC,582.364,5,9.25,582.364,5,9.51,NA,NA,"Portsmouth, NH-ME"
480228,BANK,"BANK OF AMERICA, NATIONAL ASSOCIATION",3,CHARLOTTE,NC,582.364,NA,NA,NA,NA,NA,NA,NA,"Portsmouth, NH-ME"
1115013,BHC,CAMBRIDGE BANCORP,5,CAMBRIDGE,MA,383.146,6,6.09,383.146,6,6.25,NA,NA,"Portsmouth, NH-ME"
736206,BANK,CAMBRIDGE TRUST COMPANY,5,CAMBRIDGE,MA,383.146,NA,NA,NA,NA,NA,NA,NA,"Portsmouth, NH-ME"
4298711,BHC,"PROVIDENT BANCORP, INC.",2,AMESBURY,MA,227.323,8,3.61,227.323,7,3.71,NA,NA,"Portsmouth, NH-ME"
375502,THRIFT,BANK PROV.,2,AMESBURY,MA,227.323,NA,NA,NA,NA,NA,NA,NA,"Portsmouth, NH-ME"
591209,THRIFT,PISCATAQUA SAVINGS BANK,1,PORTSMOUTH,NH,284.651,7,4.52,142.326,8,2.32,NA,NA,"Portsmouth, NH-ME"
4267472,BHC,NEWBURYPORT FIVE CENTS BANCORP MHC,4,NEWBURYPORT,MA,118.088,9,1.88,118.088,9,1.93,NA,NA,"Portsmouth, NH-ME"
67209,THRIFT,NEWBURYPORT FIVE CENTS SAVINGS BANK,4,NEWBURYPORT,MA,118.088,NA,NA,NA,NA,NA,NA,NA,"Portsmouth, NH-ME"
3547999,BHC,"BANGOR BANCORP, MHC",3,BANGOR,ME,97.039,10,1.54,97.039,10,1.58,NA,NA,"Portsmouth, NH-ME"
419406,THRIFT,BANGOR SAVINGS BANK,3,BANGOR,ME,97.039,NA,NA,NA,NA,NA,NA,NA,"Portsmouth, NH-ME"
1238565,BHC,THE TORONTO-DOMINION BANK,1,TORONTO,NA,644.539,1,37.49,644.539,1,37.49,NA,NA,"Keene, NH"
497404,BANK,"TD BANK, NATIONAL ASSOCIATION",1,WILMINGTON,DE,644.539,NA,NA,NA,NA,NA,NA,NA,"Keene, NH"
4436559,BHC,NEW HAMPSHIRE MUTUAL BANCORP,4,CONCORD,NH,348.956,2,20.30,348.956,2,20.30,NA,NA,"Keene, NH"
598002,THRIFT,SAVINGS BANK OF WALPOLE,4,WALPOLE,NH,348.956,NA,NA,NA,NA,NA,NA,NA,"Keene, NH"
1037003,BHC,M&T BANK CORPORATION,2,BUFFALO,NY,262.398,3,15.26,262.398,3,15.26,NA,NA,"Keene, NH"
501105,BANK,MANUFACTURERS AND TRADERS TRUST COMPANY,2,BUFFALO,NY,262.398,NA,NA,NA,NA,NA,NA,NA,"Keene, NH"
3846106,BHC,MASCOMA MUTUAL FINANCIAL SERVICES CORPORATION,1,LEBANON,NH,190.303,4,11.07,190.303,4,11.07,NA,NA,"Keene, NH"
268006,THRIFT,MASCOMA BANK,1,LEBANON,NH,190.303,NA,NA,NA,NA,NA,NA,NA,"Keene, NH"
1073757,BHC,BANK OF AMERICA CORPORATION,1,CHARLOTTE,NC,106.447,5,6.19,106.447,5,6.19,NA,NA,"Keene, NH"
480228,BANK,"BANK OF AMERICA, NATIONAL ASSOCIATION",1,CHARLOTTE,NC,106.447,NA,NA,NA,NA,NA,NA,NA,"Keene, NH"
1132449,BHC,"CITIZENS FINANCIAL GROUP, INC.",1,PROVIDENCE,RI,97.504,6,5.67,97.504,6,5.67,NA,NA,"Keene, NH"
3303298,BANK,"CITIZENS BANK, NATIONAL ASSOCIATION",1,PROVIDENCE,RI,97.504,NA,NA,NA,NA,NA,NA,NA,"Keene, NH"
1139279,BHC,NBT BANCORP INC.,1,NORWICH,NY,69.166,7,4.02,69.166,7,4.02,NA,NA,"Keene, NH"
702117,BANK,"NBT BANK, NATIONAL ASSOCIATION",1,NORWICH,NY,69.166,NA,NA,NA,NA,NA,NA,NA,"Keene, NH"
2637820,BHC,"GUARANTY BANCORP, INC.",2,WOODSVILLE,NH,162.217,1,100.00,162.217,1,100.00,NA,NA,"Haverhill, NH"
477303,THRIFT,WOODSVILLE GUARANTY SAVINGS BANK,2,WOODSVILLE,NH,162.217,NA,NA,NA,NA,NA,NA,NA,"Haverhill, NH"
3846106,BHC,MASCOMA MUTUAL FINANCIAL SERVICES CORPORATION,13,LEBANON,NH,"1,345.878",1,38.94,"1,345.878",1,39.97,NA,NA,"Lebanon, NH-VT"
268006,THRIFT,MASCOMA BANK,13,LEBANON,NH,"1,345.878",NA,NA,NA,NA,NA,NA,NA,"Lebanon, NH-VT"
1073757,BHC,BANK OF AMERICA CORPORATION,2,CHARLOTTE,NC,556.587,2,16.10,556.587,2,16.53,NA,NA,"Lebanon, NH-VT"
480228,BANK,"BANK OF AMERICA, NATIONAL ASSOCIATION",2,CHARLOTTE,NC,556.587,NA,NA,NA,NA,NA,NA,NA,"Lebanon, NH-VT"
3625123,BHC,"LEDYARD FINANCIAL GROUP, INC.",8,HANOVER,NH,544.857,3,15.76,544.857,3,16.18,NA,NA,"Lebanon, NH-VT"
1863097,BANK,LEDYARD NATIONAL BANK,8,NORWICH,VT,544.857,NA,NA,NA,NA,NA,NA,NA,"Lebanon, NH-VT"
1115385,BHC,BAR HARBOR BANKSHARES,7,BAR HARBOR,ME,290.060,4,8.39,290.060,4,8.61,NA,NA,"Lebanon, NH-VT"
522605,BANK,BAR HARBOR BANK & TRUST,7,BAR HARBOR,ME,290.060,NA,NA,NA,NA,NA,NA,NA,"Lebanon, NH-VT"
1132449,BHC,"CITIZENS FINANCIAL GROUP, INC.",2,PROVIDENCE,RI,274.705,5,7.95,274.705,5,8.16,NA,NA,"Lebanon, NH-VT"
3303298,BANK,"CITIZENS BANK, NATIONAL ASSOCIATION",2,PROVIDENCE,RI,274.705,NA,NA,NA,NA,NA,NA,NA,"Lebanon, NH-VT"
1037003,BHC,M&T BANK CORPORATION,2,BUFFALO,NY,106.688,7,3.09,106.688,6,3.17,NA,NA,"Lebanon, NH-VT"
501105,BANK,MANUFACTURERS AND TRADERS TRUST COMPANY,2,BUFFALO,NY,106.688,NA,NA,NA,NA,NA,NA,NA,"Lebanon, NH-VT"
303701,THRIFT,WELLS RIVER SAVINGS BANK,5,WELLS RIVER,VT,178.618,6,5.17,89.309,7,2.65,NA,NA,"Lebanon, NH-VT"
1048867,BHC,"COMMUNITY BANK SYSTEM, INC.",2,DE WITT,NY,79.282,8,2.29,79.282,8,2.35,NA,NA,"Lebanon, NH-VT"
202907,BANK,"COMMUNITY BANK, NATIONAL ASSOCIATION",2,CANTON,NY,79.282,NA,NA,NA,NA,NA,NA,NA,"Lebanon, NH-VT"
2637820,BHC,"GUARANTY BANCORP, INC.",1,WOODSVILLE,NH,55.118,9,1.59,55.118,9,1.64,NA,NA,"Lebanon, NH-VT"
477303,THRIFT,WOODSVILLE GUARANTY SAVINGS BANK,1,WOODSVILLE,NH,55.118,NA,NA,NA,NA,NA,NA,NA,"Lebanon, NH-VT"
4191399,BHC,SUGAR RIVER BANCORP MHC,1,NEWPORT,NH,24.925,10,0.72,24.925,10,0.74,NA,NA,"Lebanon, NH-VT"
92706,THRIFT,SUGAR RIVER BANK,1,NEWPORT,NH,24.925,NA,NA,NA,NA,NA,NA,NA,"Lebanon, NH-VT"
2545831,BHC,BNH FINANCIAL,3,LACONIA,NH,178.127,1,18.80,178.127,1,18.80,NA,NA,"Plymouth, NH"
265407,THRIFT,BANK OF NEW HAMPSHIRE,3,LACONIA,NH,178.127,NA,NA,NA,NA,NA,NA,NA,"Plymouth, NH"
4436559,BHC,NEW HAMPSHIRE MUTUAL BANCORP,2,CONCORD,NH,174.533,2,18.42,174.533,2,18.42,NA,NA,"Plymouth, NH"
576608,THRIFT,MEREDITH VILLAGE SAVINGS BANK,2,MEREDITH,NH,174.533,NA,NA,NA,NA,NA,NA,NA,"Plymouth, NH"
2582827,BHC,"NORTHWAY FINANCIAL, INC.",3,NORTH CONWAY,NH,157.681,3,16.64,157.681,3,16.64,NA,NA,"Plymouth, NH"
30502,BANK,NORTHWAY BANK,3,BERLIN,NH,157.681,NA,NA,NA,NA,NA,NA,NA,"Plymouth, NH"
1132449,BHC,"CITIZENS FINANCIAL GROUP, INC.",2,PROVIDENCE,RI,154.415,4,16.30,154.415,4,16.30,NA,NA,"Plymouth, NH"
3303298,BANK,"CITIZENS BANK, NATIONAL ASSOCIATION",2,PROVIDENCE,RI,154.415,NA,NA,NA,NA,NA,NA,NA,"Plymouth, NH"
4459848,BHC,FRANKLIN BANCORP MHC,1,FRANKLIN,NH,91.742,5,9.68,91.742,5,9.68,NA,NA,"Plymouth, NH"
491402,THRIFT,FRANKLIN SAVINGS BANK,1,FRANKLIN,NH,91.742,NA,NA,NA,NA,NA,NA,NA,"Plymouth, NH"
1238565,BHC,THE TORONTO-DOMINION BANK,1,TORONTO,NA,90.963,6,9.60,90.963,6,9.60,NA,NA,"Plymouth, NH"
497404,BANK,"TD BANK, NATIONAL ASSOCIATION",1,WILMINGTON,DE,90.963,NA,NA,NA,NA,NA,NA,NA,"Plymouth, NH"
1114940,BHC,"UNION BANKSHARES, INC.",1,MORRISVILLE,VT,50.417,7,5.32,50.417,7,5.32,NA,NA,"Plymouth, NH"
333203,BANK,UNION BANK,1,MORRISVILLE,VT,50.417,NA,NA,NA,NA,NA,NA,NA,"Plymouth, NH"
2637820,BHC,"GUARANTY BANCORP, INC.",1,WOODSVILLE,NH,49.606,8,5.24,49.606,8,5.24,NA,NA,"Plymouth, NH"
477303,THRIFT,WOODSVILLE GUARANTY SAVINGS BANK,1,WOODSVILLE,NH,49.606,NA,NA,NA,NA,NA,NA,NA,"Plymouth, NH"
2545831,BHC,BNH FINANCIAL,4,LACONIA,NH,752.253,1,58.91,752.253,1,58.91,NA,NA,"Laconia, NH"
265407,THRIFT,BANK OF NEW HAMPSHIRE,4,LACONIA,NH,752.253,NA,NA,NA,NA,NA,NA,NA,"Laconia, NH"
1238565,BHC,THE TORONTO-DOMINION BANK,1,TORONTO,NA,145.889,2,11.43,145.889,2,11.43,NA,NA,"Laconia, NH"
497404,BANK,"TD BANK, NATIONAL ASSOCIATION",1,WILMINGTON,DE,145.889,NA,NA,NA,NA,NA,NA,NA,"Laconia, NH"
4436559,BHC,NEW HAMPSHIRE MUTUAL BANCORP,2,CONCORD,NH,140.294,3,10.99,140.294,3,10.99,NA,NA,"Laconia, NH"
576608,THRIFT,MEREDITH VILLAGE SAVINGS BANK,2,MEREDITH,NH,140.294,NA,NA,NA,NA,NA,NA,NA,"Laconia, NH"
1132449,BHC,"CITIZENS FINANCIAL GROUP, INC.",2,PROVIDENCE,RI,103.384,4,8.10,103.384,4,8.10,NA,NA,"Laconia, NH"
3303298,BANK,"CITIZENS BANK, NATIONAL ASSOCIATION",2,PROVIDENCE,RI,103.384,NA,NA,NA,NA,NA,NA,NA,"Laconia, NH"
4459848,BHC,FRANKLIN BANCORP MHC,1,FRANKLIN,NH,91.470,5,7.16,91.470,5,7.16,NA,NA,"Laconia, NH"
491402,THRIFT,FRANKLIN SAVINGS BANK,1,FRANKLIN,NH,91.470,NA,NA,NA,NA,NA,NA,NA,"Laconia, NH"
